latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.96129,74.83302,333.7,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.27,4.19,D,0
30.96181,74.55702,329.34,0.46,0.47,2023-11-07,738,N,VIIRS,n,2,294.19,2.57,D,0
30.96277,75.06974,329.75,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,295.52,3.4,D,0
30.96837,75.51958,343.45,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.19,10.01,D,0
30.97217,75.13725,339.96,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.19,4.98,D,0
30.97498,75.9066,367,0.39,0.44,2023-11-07,738,N,VIIRS,h,2,302.08,12.18,D,0
30.97707,74.71651,330.5,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,295.11,9.47,D,0
30.97789,74.7847,341.99,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,296.93,9.4,D,0
30.97804,74.72113,340.42,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,297.29,8.97,D,0
30.97885,74.7893,334.18,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,295.06,7.6,D,0
30.97894,75.90555,351.34,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,295.89,12.18,D,0
30.98226,74.71995,332.68,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,293.97,8.97,D,0
30.98443,75.87019,341.6,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,299.6,13.74,D,0
30.99256,74.61826,334.09,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,296.32,5.86,D,0
30.99289,75.1964,348.6,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.71,9.64,D,0
30.9948,74.61937,334.3,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,295.38,5.26,D,0
30.99496,75.05714,330.18,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.09,1.99,D,0
30.99753,75.68262,340.35,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.1,8.35,D,0
31.00474,74.6989,338.23,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,295.05,3.55,D,0
31.00791,74.80058,335.97,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.54,4.13,D,0
31.01057,75.70511,338.42,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,297.36,4.37,D,0
31.01453,74.83263,329.4,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.26,1.67,D,0
31.01457,75.70405,343.03,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.79,4.37,D,0
31.01793,75.36298,340,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,297.22,4.37,D,0
31.01858,75.87378,328.76,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.07,4.13,D,0
31.02004,75.33072,329.78,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,295.3,2,D,0
31.02112,74.86453,342.58,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,296.31,10.28,D,0
31.02201,75.16614,330.3,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.54,3.56,D,0
31.02241,75.57555,340.15,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.05,8.31,D,0
31.02481,74.80222,340.33,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,296.28,13.83,D,0
31.02492,75.28468,329.48,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.99,2.09,D,0
31.02568,74.80045,353.84,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,298.47,17.51,D,0
31.02662,75.14634,333.16,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.59,2.67,D,0
31.02687,75.74385,332.41,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.54,2.75,D,0
31.02902,74.80105,341.76,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,295.9,13.83,D,0
31.03367,75.03232,343.91,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,298.82,11.28,D,0
31.03451,74.78497,335.06,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.94,5.36,D,0
31.03475,75.86556,335.21,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.45,2.64,D,0
31.03499,75.63781,341.44,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,299.07,6.56,D,0
31.04057,75.04449,332.15,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.47,2.87,D,0
31.04256,75.57011,331.02,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.64,4.15,D,0
31.04392,74.9109,341.99,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,298.79,4.72,D,0
31.04505,74.89764,335.15,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.77,4.01,D,0
31.04532,74.89615,333.46,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.83,4.4,D,0
31.04623,75.96346,333.3,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,296.55,4.07,D,0
31.04703,75.96743,337.21,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,297.07,5.35,D,0
31.04717,75.80267,335.33,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.21,2.07,D,0
31.04792,74.91119,343.61,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.35,6.69,D,0
31.0481,74.90973,332.38,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.29,4.72,D,0
31.0493,75.9666,340.41,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,298.13,6.02,D,0
31.04956,76.07367,330.18,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,296.89,3.08,D,0
31.04996,75.36388,354.07,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,297.43,3.81,D,0
31.05246,75.93253,353.22,0.38,0.44,2023-11-07,738,N,VIIRS,n,2,300.33,14.08,D,0
31.05268,75.2725,340.54,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.36,5.26,D,0
31.05357,75.27682,340.86,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,298.05,6.5,D,0
31.05403,75.36277,338.3,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,296.76,3.81,D,0
31.05939,74.79739,334.75,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.83,4.66,D,0
31.06526,76.0695,332.09,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,296.74,4.35,D,0
31.0664,76.07539,330.36,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,296.76,6.17,D,0
31.06831,76.07294,338.89,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,298.68,9.42,D,0
31.06854,75.76276,345.88,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,298.12,4.84,D,0
31.07067,76.08468,332.78,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,296.69,4.57,D,0
31.07098,75.77496,329.98,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.13,3.15,D,0
31.07261,76.0861,334.24,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,296.2,4.21,D,0
31.07342,75.11948,340.41,0.42,0.46,2023-11-07,738,N,VIIRS,n,2,296.04,4.03,D,0
31.07755,75.11833,332.41,0.42,0.46,2023-11-07,738,N,VIIRS,n,2,295.15,3.95,D,0
31.07959,74.93575,355.81,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,297.98,15.12,D,0
31.08053,74.94025,340.18,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,295.79,15.12,D,0
31.08398,75.27758,333.6,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.64,5.62,D,0
31.0872,75.01403,354.91,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,298.46,14.31,D,0
31.08752,75.71033,331.84,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.22,2.61,D,0
31.08807,75.9649,332.08,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,298.35,3.83,D,0
31.08813,75.10608,330.67,0.42,0.46,2023-11-07,738,N,VIIRS,n,2,295.73,3.44,D,0
31.08964,75.95195,331.3,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,296.34,3.08,D,0
31.09111,75.60551,330.62,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,294.46,3.81,D,0
31.09217,75.63138,343.28,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.45,7.75,D,0
31.09275,75.90493,339.13,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.52,4.89,D,0
31.09284,75.63082,351.71,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.21,9.6,D,0
31.09871,74.81541,333.4,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,295.72,3.88,D,0
31.10061,75.05723,329.33,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.28,2.02,D,0
31.1015,75.01948,341.71,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.89,3.8,D,0
31.10383,75.05166,356.19,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,297.83,15.28,D,0
31.10472,75.01387,336.24,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.48,3.76,D,0
31.10738,75.6229,344.17,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.04,4.96,D,0
31.10752,75.06933,336.5,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,296.29,5.81,D,0
31.10854,75.85847,340.47,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,298.94,7.45,D,0
31.11969,75.38982,349.55,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.3,6.81,D,0
31.12111,75.21815,343.78,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.39,7.48,D,0
31.12473,76.21129,348.39,0.56,0.43,2023-11-07,738,N,VIIRS,n,2,298.45,7.63,D,0
31.13328,75.54153,341.25,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.3,3.75,D,0
31.13481,75.20063,341.84,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,300.44,12.46,D,0
31.13687,74.5822,340.24,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,296.33,8.28,D,0
31.13981,75.20384,335.33,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.6,12.46,D,0
31.14059,74.68465,333.35,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,294.23,2.85,D,0
31.14094,74.72852,342.41,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,296.68,11.26,D,0
31.14137,76.00375,334.8,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,298.05,6.28,D,0
31.14234,75.56538,340.88,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,293.85,6.25,D,0
31.14515,74.72734,331.94,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,293.85,4.06,D,0
31.16011,76.03606,346.61,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,299.88,17.24,D,0
31.16143,76.03359,346.72,0.57,0.43,2023-11-07,738,N,VIIRS,n,2,298,15.93,D,0
31.16174,75.18402,355.36,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,303.61,25.81,D,0
31.16182,75.35217,355.34,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,300.05,7.96,D,0
31.16244,74.93166,329.35,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.6,2.7,D,0
31.16408,75.90273,341.62,0.38,0.44,2023-11-07,738,N,VIIRS,n,2,299.08,4.41,D,0
31.16763,73.50771,338.87,0.52,0.5,2023-11-07,738,N,VIIRS,n,2,285.43,6.86,D,0
31.16921,75.78284,341.62,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.75,4.32,D,0
31.17127,75.93849,329.82,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,296.57,1.91,D,0
31.17155,75.12595,340.48,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.52,3.82,D,0
31.17213,73.50637,340.74,0.52,0.5,2023-11-07,738,N,VIIRS,n,2,284.13,6.86,D,0
31.17848,74.73746,336.01,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,295.35,3.21,D,0
31.18132,76.16582,329.98,0.56,0.43,2023-11-07,738,N,VIIRS,n,2,296.73,2.66,D,0
31.18423,75.75316,331.63,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.84,2.18,D,0
31.18844,74.76385,341.43,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,297.52,7.42,D,0
31.18983,75.76019,340.75,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.69,5.8,D,0
31.19027,75.65687,330.97,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,292.24,3.05,D,0
31.19264,74.76268,343.71,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.89,7.42,D,0
31.20198,75.88413,334.19,0.38,0.44,2023-11-07,738,N,VIIRS,n,2,295.93,2.73,D,0
31.20781,74.83551,331.62,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,291.96,3.83,D,0
31.20908,75.09444,340.16,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.44,7.63,D,0
31.2172,74.88076,342.36,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,292.75,6.41,D,0
31.21955,75.67537,330.03,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296,2.39,D,0
31.22371,75.69577,328.59,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,295.52,2.01,D,0
31.22552,75.72534,331.56,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.7,1.9,D,0
31.2259,74.81609,330.68,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,290.39,2.02,D,0
31.22645,75.92369,333.69,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,297.71,2.8,D,0
31.23008,74.81491,329.12,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,289.46,2.02,D,0
31.23144,75.13911,350.23,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,298.38,10.4,D,0
31.23368,75.28275,332.5,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.16,2.18,D,0
31.2344,74.65012,333.68,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,294.61,1.8,D,0
31.23499,75.7099,338.28,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.14,3.31,D,0
31.2356,75.28404,336.89,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.07,2.55,D,0
31.23943,74.98811,337.99,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,295.61,3.12,D,0
31.24128,74.86923,336.28,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,291.79,1.85,D,0
31.24309,75.72916,330.35,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.54,4.41,D,0
31.24531,75.22689,341.86,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.3,3.8,D,0
31.24878,75.13893,339.77,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.51,4.74,D,0
31.24907,75.30743,342.34,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.46,4.81,D,0
31.25065,74.68466,350.21,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,291.26,12.71,D,0
31.25289,75.13779,341.46,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.43,4.74,D,0
31.25869,75.827,329.26,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,296.33,1.56,D,0
31.26653,74.61153,332.31,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,294.26,3.78,D,0
31.26751,74.61618,327.87,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,292.01,3.91,D,0
31.28164,75.12983,331.1,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.66,2.55,D,0
31.28666,75.02649,328.81,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,295.72,2.92,D,0
31.28908,75.18745,349.53,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,297.72,8.11,D,0
31.28914,74.97425,328.55,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,293.98,3.41,D,0
31.28979,74.97527,343.08,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,295.93,8.29,D,0
31.29004,74.97871,337.55,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.43,3.41,D,0
31.295,75.32185,329.75,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,297.93,2.5,D,0
31.29967,74.7486,329.4,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,293.36,2.44,D,0
31.31825,75.28839,341.23,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.23,4.94,D,0
31.32232,75.28726,343.28,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,297.42,9.45,D,0
31.32285,75.87713,336.74,0.38,0.43,2023-11-07,738,N,VIIRS,n,2,295.08,4.41,D,0
31.32357,74.64942,339.77,0.45,0.47,2023-11-07,738,N,VIIRS,n,2,294.48,5,D,0
31.32602,74.65005,340.48,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.03,3.99,D,0
31.33567,73.88385,327.17,0.49,0.49,2023-11-07,738,N,VIIRS,n,2,287.97,4.39,D,0
31.33677,73.88893,328.2,0.49,0.49,2023-11-07,738,N,VIIRS,n,2,288.73,5.65,D,0
31.33697,74.75739,341.36,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,290.84,5.62,D,0
31.3454,74.79832,333.14,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,291.26,2.86,D,0
31.34745,75.27216,336.75,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,296.1,6.78,D,0
31.34994,75.27512,340.77,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,298.1,8.79,D,0
31.35559,75.26994,330.65,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,295.45,4.79,D,0
31.36289,75.69805,329.92,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,295.76,2.71,D,0
31.36427,75.24947,329.92,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,296.56,3.53,D,0
31.36515,75.25374,338.61,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,297.01,3.53,D,0
31.36587,75.19453,332.33,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.77,1.7,D,0
31.37282,73.94836,328.25,0.49,0.48,2023-11-07,738,N,VIIRS,n,2,287.61,2.83,D,0
31.37801,75.29527,327.88,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,295.11,1.92,D,0
31.37988,73.79866,328.73,0.49,0.49,2023-11-07,738,N,VIIRS,n,2,284.55,3.47,D,0
31.39006,75.16502,340.12,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.03,3.83,D,0
31.39085,74.87256,333.66,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.58,5.63,D,0
31.39638,74.75153,337.45,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.23,3.34,D,0
31.40291,74.88813,337,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.43,4.31,D,0
31.40506,74.8353,344.05,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.62,4.53,D,0
31.40705,74.88697,347.02,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,294.78,8.99,D,0
31.41037,75.41138,339.58,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296,5.85,D,0
31.41123,75.41556,340.48,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.44,7.44,D,0
31.4139,75.36596,333.43,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,294.46,1.91,D,0
31.41733,74.63889,338.48,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.72,4.59,D,0
31.41795,75.36485,328.47,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,294.53,1.91,D,0
31.42229,74.89688,332.31,0.43,0.46,2023-11-07,738,N,VIIRS,n,2,293.71,2.2,D,0
31.42345,74.64692,336.45,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,293.13,4.44,D,0
31.42765,74.64571,349.48,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,294.21,9.33,D,0
31.44548,75.54228,338.19,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,294.7,3.55,D,0
31.46256,73.769,325.55,0.49,0.49,2023-11-07,738,N,VIIRS,n,2,284.65,2.67,D,0
31.46485,74.74329,339.6,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,292.63,3.76,D,0
31.47834,74.74429,330.5,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,289.42,2.99,D,0
31.48046,75.03036,331.96,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,295.94,4.7,D,0
31.48457,75.02921,348.65,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,296.24,4.7,D,0
31.49327,75.34467,335.36,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,294.61,2.94,D,0
31.49352,75.52909,327.52,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.92,3.99,D,0
31.50729,74.58561,340.2,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,293,4.84,D,0
31.51081,75.38863,336.14,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.54,2.72,D,0
31.51445,75.54948,327.97,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.96,3.11,D,0
31.51478,75.53232,328.41,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.75,1.84,D,0
31.51481,74.6858,335.98,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,290.77,5.3,D,0
31.53035,75.40096,336.62,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,299.44,8.84,D,0
31.5312,75.40515,341.46,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,296.89,8.84,D,0
31.53152,73.92415,325.28,0.48,0.48,2023-11-07,738,N,VIIRS,n,2,286.07,6.84,D,0
31.53371,73.89143,327.21,0.49,0.48,2023-11-07,738,N,VIIRS,n,2,287.64,6.36,D,0
31.53904,75.3809,327.07,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.84,1.19,D,0
31.54413,75.40601,341.51,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,297.69,7.58,D,0
31.55355,75.20781,328.14,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,296.51,1.66,D,0
31.55424,75.45599,334.63,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,297.69,2.68,D,0
31.55782,73.78725,344.86,0.49,0.49,2023-11-07,738,N,VIIRS,n,2,286.66,8.52,D,0
31.57243,75.52521,328.3,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,297.19,6,D,0
31.57385,74.65703,333.32,0.44,0.46,2023-11-07,738,N,VIIRS,n,2,288.39,3.55,D,0
31.57614,75.48064,341.91,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,297.43,3.88,D,0
31.57643,75.52411,356.83,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,298.17,6,D,0
31.6006,75.18571,336.75,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,293.92,5.09,D,0
31.65962,75.57966,331.67,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.06,2.42,D,0
31.66128,75.58781,341.14,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,297.8,7.35,D,0
31.66191,75.36113,331.5,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,294.9,2.26,D,0
31.68371,74.20576,328.33,0.46,0.47,2023-11-07,738,N,VIIRS,n,2,285.96,5.03,D,0
31.68695,74.19971,325.4,0.46,0.47,2023-11-07,738,N,VIIRS,n,2,285.53,2.74,D,0
31.70441,75.61464,343.84,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,294.6,3.56,D,0
31.70531,75.64008,328.77,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,293.04,2.62,D,0
31.74714,74.1618,329.89,0.46,0.47,2023-11-07,738,N,VIIRS,n,2,288.1,2.43,D,0
31.84186,74.92961,334.06,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,291.46,2.9,D,0
31.95513,74.98636,340.6,0.41,0.45,2023-11-07,738,N,VIIRS,n,2,295.21,6.18,D,0
31.95609,75.48328,327.55,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,291.91,3.26,D,0
31.969,75.40188,333.64,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,294.7,2.33,D,0
31.9928,75.37347,336.54,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.29,3.39,D,0
32.00005,73.51155,327.18,0.5,0.49,2023-11-07,738,N,VIIRS,n,2,283.8,3.64,D,0
32.00783,74.94855,340.24,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,294.69,5.37,D,0
32.02896,74.88251,335.29,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,292.34,2.8,D,0
32.03003,74.88306,340.48,0.42,0.45,2023-11-07,738,N,VIIRS,n,2,293.87,5.39,D,0
32.05014,75.23926,330.8,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.19,1.44,D,0
32.21102,75.3268,329.63,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,292.63,2.64,D,0
32.2274,75.24068,332.55,0.4,0.44,2023-11-07,738,N,VIIRS,n,2,295.68,2.32,D,0
32.33945,75.31458,329.12,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,294.7,2.39,D,0
32.33947,75.31495,326.92,0.39,0.44,2023-11-07,738,N,VIIRS,n,2,294.19,1.56,D,0
30.96477,77.60663,310.02,0.57,0.52,2023-11-07,2001,N,VIIRS,n,2,281.14,2.09,N,0
30.97828,77.83105,297.32,0.56,0.51,2023-11-07,2001,N,VIIRS,n,2,282.24,1.23,N,0
30.97879,77.83147,299.19,0.56,0.51,2023-11-07,2001,N,VIIRS,n,2,282.33,1.62,N,0
31.26616,77.34087,298.25,0.6,0.53,2023-11-07,2001,N,VIIRS,n,2,282.53,1.87,N,0
28.34858,77.23084,298.3,0.56,0.52,2023-11-07,2002,N,VIIRS,n,2,287.3,0.49,N,0
28.68406,77.56618,298.16,0.54,0.51,2023-11-07,2002,N,VIIRS,n,2,286.97,0.56,N,0
28.82154,77.16295,298.68,0.58,0.52,2023-11-07,2002,N,VIIRS,n,2,287.68,0.8,N,0
29.35615,76.26994,306.01,0.33,0.55,2023-11-07,2002,N,VIIRS,n,2,287.16,0.67,N,0
29.45721,76.86224,301.13,0.61,0.53,2023-11-07,2002,N,VIIRS,n,2,289.07,1.1,N,2
29.46217,76.86283,306.22,0.61,0.53,2023-11-07,2002,N,VIIRS,n,2,288.95,1.1,N,0
29.45481,76.87116,302.07,0.77,0.78,2023-11-07,2142,N,VIIRS,n,2,285.71,1.82,N,0
29.91014,74.95377,297.53,0.59,0.7,2023-11-07,2142,N,VIIRS,n,2,286.89,1.54,N,2
27.83122,77.3847,330.16,0.34,0.56,2023-11-08,718,N,VIIRS,n,2,296.84,3.55,D,0
28.82053,77.12875,335.3,0.34,0.56,2023-11-08,718,N,VIIRS,n,2,297.56,2.92,D,0
28.82558,77.12727,338.96,0.34,0.56,2023-11-08,718,N,VIIRS,n,2,298.62,2.92,D,0
28.82638,77.1307,334.35,0.34,0.56,2023-11-08,718,N,VIIRS,n,2,296.95,4.15,D,0
28.9283,76.46469,338.99,0.37,0.58,2023-11-08,718,N,VIIRS,n,2,296.75,3.02,D,0
29.26303,77.41277,341.03,0.32,0.54,2023-11-08,718,N,VIIRS,n,2,296.36,4.1,D,0
29.40377,76.57127,348.34,0.35,0.57,2023-11-08,718,N,VIIRS,n,2,298.47,5.39,D,0
29.40892,76.5697,336.78,0.35,0.57,2023-11-08,718,N,VIIRS,n,2,298.46,5.39,D,0
29.50122,74.14478,330.69,0.49,0.65,2023-11-08,718,N,VIIRS,n,2,292.29,4.26,D,0
