date,latitude,longitude,count,frp
2023-11-03,30.78,74.34,3,18.95
2023-11-03,30.78,74.40,6,41.69
2023-11-03,30.78,74.46,7,45.40
2023-11-03,30.78,74.52,3,14.10
2023-11-03,30.78,74.58,1,2.86
2023-11-03,30.78,74.70,4,28.60
2023-11-03,30.78,74.76,2,18.07
2023-11-03,30.78,74.82,1,11.20
2023-11-03,30.78,74.88,8,54.57
2023-11-03,30.78,75.12,1,5.15
2023-11-03,30.78,75.30,3,13.87
2023-11-03,30.78,75.54,1,3.93
2023-11-03,30.78,76.02,1,4.20
2023-11-03,30.78,76.32,3,17.69
2023-11-03,30.84,74.34,2,7.46
2023-11-03,30.84,74.40,4,20.28
2023-11-03,30.84,74.46,4,33.23
2023-11-03,30.84,74.58,5,39.25
2023-11-03,30.84,74.64,1,2.24
2023-11-03,30.84,74.76,2,7.55
2023-11-03,30.84,74.82,2,15.01
2023-11-03,30.84,74.94,2,6.47
2023-11-03,30.84,75.90,1,1.99
2023-11-03,30.84,76.14,3,24.77
2023-11-03,30.84,76.20,5,66.06
2023-11-03,30.84,76.32,1,3.00
2023-11-03,30.84,76.38,1,22.61
2023-11-03,30.84,76.44,1,28.82
2023-11-03,30.90,74.40,2,27.17
2023-11-03,30.90,74.46,3,38.15
2023-11-03,30.90,74.52,4,25.49
2023-11-03,30.90,74.70,2,13.24
2023-11-03,30.90,74.76,1,14.32
2023-11-03,30.90,74.82,1,2.50
2023-11-03,30.90,75.00,2,30.81
2023-11-03,30.90,75.42,1,6.34
2023-11-03,30.90,75.48,1,9.79
2023-11-03,30.90,76.02,1,5.67
2023-11-03,30.90,76.08,1,1.73
2023-11-03,30.90,76.14,2,6.76
2023-11-03,30.90,76.20,1,3.63
2023-11-03,30.96,74.70,4,29.30
2023-11-03,30.96,74.76,4,27.11
2023-11-03,30.96,74.82,3,13.90
2023-11-03,30.96,74.88,5,37.38
2023-11-03,30.96,74.94,3,12.52
2023-11-03,30.96,75.00,3,28.86
2023-11-03,30.96,75.24,1,2.70
2023-11-03,30.96,75.42,1,2.82
2023-11-03,30.96,75.96,2,13.65
2023-11-03,30.96,76.08,3,12.63
2023-11-03,30.96,76.26,1,2.20
2023-11-03,31.02,74.64,6,27.09
2023-11-03,31.02,74.70,5,26.35
2023-11-03,31.02,74.76,4,20.85
2023-11-03,31.02,74.82,4,19.14
2023-11-03,31.02,74.88,14,99.38
2023-11-03,31.02,74.94,6,53.62
2023-11-03,31.02,75.00,2,7.75
2023-11-03,31.02,75.12,2,8.62
2023-11-03,31.02,75.18,5,47.45
2023-11-03,31.02,75.24,1,1.71
2023-11-03,31.02,75.30,1,3.84
2023-11-03,31.02,75.60,1,6.48
2023-11-03,31.02,75.66,2,5.83
2023-11-03,31.02,75.78,2,13.04
2023-11-03,31.02,75.84,1,10.94
2023-11-03,31.02,78.00,1,7.42
2023-11-03,31.08,74.70,2,18.68
2023-11-03,31.08,74.82,4,23.40
2023-11-03,31.08,74.88,6,59.72
2023-11-03,31.08,74.94,3,19.21
2023-11-03,31.08,75.00,2,4.56
2023-11-03,31.08,75.06,1,4.33
2023-11-03,31.08,75.12,1,2.24
2023-11-03,31.08,75.18,1,8.50
2023-11-03,31.08,75.24,6,24.66
2023-11-03,31.08,75.36,2,11.78
2023-11-03,31.08,75.60,1,3.57
2023-11-03,31.08,75.66,1,13.83
2023-11-03,31.08,75.72,1,1.78
2023-11-03,31.08,75.78,1,4.75
2023-11-03,31.08,75.84,2,8.90
2023-11-03,31.08,75.90,1,5.24
2023-11-03,31.08,75.96,1,2.93
2023-11-03,31.14,74.52,4,60.31
2023-11-03,31.14,74.64,1,6.85
2023-11-03,31.14,74.70,2,8.36
2023-11-03,31.14,74.76,1,3.26
2023-11-03,31.14,74.88,4,48.85
2023-11-03,31.14,74.94,1,17.36
2023-11-03,31.14,75.00,5,50.33
2023-11-03,31.14,75.06,1,5.80
2023-11-03,31.14,75.12,2,7.64
2023-11-03,31.14,75.18,1,3.20
2023-11-03,31.14,75.24,3,11.37
2023-11-03,31.14,75.30,4,17.93
2023-11-03,31.14,75.36,2,8.94
2023-11-03,31.14,75.60,1,2.23
2023-11-03,31.14,75.66,3,17.50
2023-11-03,31.14,75.72,3,15.83
2023-11-03,31.14,75.78,1,3.78
2023-11-03,31.14,75.90,4,13.59
2023-11-03,31.14,76.20,1,1.93
2023-11-03,31.20,74.52,3,9.80
2023-11-03,31.20,74.58,1,1.72
2023-11-03,31.20,74.64,4,16.92
2023-11-03,31.20,74.70,3,13.30
2023-11-03,31.20,74.82,1,2.52
2023-11-03,31.20,74.88,5,18.42
2023-11-03,31.20,74.94,5,26.54
2023-11-03,31.20,75.00,2,7.50
2023-11-03,31.20,75.12,6,53.98
2023-11-03,31.20,75.18,5,26.14
2023-11-03,31.20,75.24,3,9.12
2023-11-03,31.20,75.30,2,7.42
2023-11-03,31.20,75.66,2,11.17
2023-11-03,31.20,75.84,1,3.73
2023-11-03,31.20,75.96,1,3.25
2023-11-03,31.26,74.52,1,4.45
2023-11-03,31.26,74.64,4,38.10
2023-11-03,31.26,74.70,4,38.10
2023-11-03,31.26,74.76,1,3.26
2023-11-03,31.26,74.88,1,4.00
2023-11-03,31.26,74.94,2,12.76
2023-11-03,31.26,75.00,6,29.20
2023-11-03,31.26,75.06,6,38.65
2023-11-03,31.26,75.12,2,11.01
2023-11-03,31.26,75.24,6,29.32
2023-11-03,31.26,75.90,1,4.68
2023-11-03,31.32,74.58,5,38.36
2023-11-03,31.32,74.64,3,14.93
2023-11-03,31.32,74.70,1,2.83
2023-11-03,31.32,74.76,2,13.23
2023-11-03,31.32,74.88,1,3.08
2023-11-03,31.32,74.94,8,45.85
2023-11-03,31.32,75.06,5,22.68
2023-11-03,31.32,75.24,2,5.79
2023-11-03,31.32,75.30,3,20.06
2023-11-03,31.32,77.34,1,0.55
2023-11-03,31.38,74.64,1,2.62
2023-11-03,31.38,74.76,1,7.02
2023-11-03,31.38,74.94,1,2.19
2023-11-03,31.38,75.30,1,6.72
2023-11-03,31.38,75.78,2,14.79
2023-11-03,31.44,74.76,1,3.80
2023-11-03,31.44,75.18,1,5.69
2023-11-03,31.44,75.42,1,5.11
2023-11-03,31.44,77.64,2,21.60
2023-11-03,31.50,74.64,1,4.98
2023-11-03,31.50,74.82,4,16.58
2023-11-03,31.50,74.88,1,4.38
2023-11-03,31.50,75.24,1,5.07
2023-11-03,31.56,74.64,2,7.05
2023-11-03,31.56,74.94,2,8.03
2023-11-03,31.56,75.00,2,4.37
2023-11-03,31.56,75.18,1,3.30
2023-11-03,31.56,75.48,1,4.12
2023-11-03,31.62,74.70,2,7.54
2023-11-03,31.62,75.18,2,9.30
2023-11-03,31.62,75.42,1,7.67
2023-11-03,31.62,75.48,1,5.40
2023-11-03,31.62,75.54,2,11.11
2023-11-03,31.62,75.60,1,4.31
2023-11-03,31.68,74.52,2,7.46
2023-11-03,31.68,75.06,1,3.71
2023-11-03,31.68,75.30,1,3.05
2023-11-03,31.74,74.64,1,3.65
2023-11-03,31.74,75.42,1,2.03
2023-11-03,31.74,75.60,1,4.01
2023-11-03,31.80,74.64,1,3.89
2023-11-03,31.80,74.70,2,6.36
2023-11-03,31.80,75.00,1,6.43
2023-11-03,31.86,75.00,1,4.41
2023-11-03,31.86,75.12,1,2.56
2023-11-03,31.92,74.70,1,4.16
2023-11-03,31.92,74.82,1,2.58
2023-11-03,31.92,74.94,1,4.05
2023-11-03,31.98,74.76,2,10.73
2023-11-03,31.98,74.88,3,9.91
2023-11-03,31.98,75.24,2,6.10
2023-11-03,31.98,75.30,2,8.31
2023-11-03,32.04,74.94,1,5.68
2023-11-03,32.70,74.64,1,2.72
2023-11-04,27.66,76.14,1,1.38
2023-11-04,27.72,75.72,2,2.06
2023-11-04,28.80,76.92,3,3.93
2023-11-04,29.10,75.78,1,1.07
2023-11-04,29.34,73.68,2,7.47
2023-11-04,29.40,73.98,4,27.00
2023-11-04,29.46,73.86,1,3.69
2023-11-04,29.46,74.04,2,8.52
2023-11-04,29.46,76.38,2,8.08
2023-11-04,29.46,76.86,3,7.90
2023-11-04,29.52,74.16,2,25.44
2023-11-04,29.52,74.52,1,3.40
2023-11-04,29.58,74.28,1,5.77
2023-11-04,29.58,74.46,2,15.16
2023-11-04,29.58,74.52,5,119.53
2023-11-04,29.58,76.08,1,5.63
2023-11-04,29.64,75.18,1,3.80
2023-11-04,29.64,75.66,1,10.70
2023-11-04,29.64,75.72,1,10.42
2023-11-04,29.64,75.84,1,2.13
2023-11-04,29.64,75.90,1,4.87
2023-11-04,29.64,76.38,1,2.65
2023-11-04,29.70,74.46,1,2.80
2023-11-04,29.70,75.24,1,10.25
2023-11-04,29.70,75.36,2,15.65
2023-11-04,29.70,75.48,1,12.91
2023-11-04,29.70,75.72,2,20.97
2023-11-04,29.70,75.78,2,32.14
2023-11-04,29.70,75.84,1,4.93
2023-11-04,29.70,75.96,3,23.87
2023-11-04,29.70,76.08,1,7.61
2023-11-04,29.70,76.38,1,5.94
2023-11-04,29.76,75.30,1,6.08
2023-11-04,29.76,75.36,3,10.37
2023-11-04,29.76,75.42,5,31.20
2023-11-04,29.76,75.90,3,27.25
2023-11-04,29.76,76.02,3,16.29
2023-11-04,29.76,76.20,1,0.98
2023-11-04,29.82,75.12,2,8.58
2023-11-04,29.82,75.18,1,4.90
2023-11-04,29.82,75.24,1,13.27
2023-11-04,29.82,75.30,3,24.93
2023-11-04,29.82,75.36,2,20.01
2023-11-04,29.82,75.42,2,13.44
2023-11-04,29.82,75.54,4,39.28
2023-11-04,29.82,75.60,3,13.09
2023-11-04,29.82,75.66,4,47.29
2023-11-04,29.82,75.72,5,20.99
2023-11-04,29.82,75.78,2,22.64
2023-11-04,29.82,75.84,4,34.88
2023-11-04,29.82,76.02,3,25.55
2023-11-04,29.82,76.08,2,16.56
2023-11-04,29.88,75.30,3,12.56
2023-11-04,29.88,75.36,3,19.44
2023-11-04,29.88,75.42,3,20.63
2023-11-04,29.88,75.48,1,6.19
2023-11-04,29.88,75.60,4,36.29
2023-11-04,29.88,75.72,2,13.46
2023-11-04,29.88,75.78,4,24.26
2023-11-04,29.88,75.84,9,75.12
2023-11-04,29.88,75.90,4,62.33
2023-11-04,29.88,75.96,1,4.85
2023-11-04,29.88,76.02,4,46.28
2023-11-04,29.88,76.08,1,20.88
2023-11-04,29.88,76.26,2,11.75
2023-11-04,29.94,74.52,1,5.98
2023-11-04,29.94,74.94,1,1.03
2023-11-04,29.94,75.00,5,47.64
2023-11-04,29.94,75.06,1,11.17
2023-11-04,29.94,75.12,2,13.24
2023-11-04,29.94,75.18,5,43.80
2023-11-04,29.94,75.30,4,16.08
2023-11-04,29.94,75.36,2,16.74
2023-11-04,29.94,75.42,4,34.34
2023-11-04,29.94,75.48,2,11.76
2023-11-04,29.94,75.54,3,12.93
2023-11-04,29.94,75.60,6,74.85
2023-11-04,29.94,75.66,6,33.62
2023-11-04,29.94,75.72,3,29.47
2023-11-04,29.94,75.78,4,31.16
2023-11-04,29.94,75.84,10,92.91
2023-11-04,29.94,75.90,7,115.20
2023-11-04,29.94,75.96,3,26.63
2023-11-04,29.94,76.02,2,11.58
2023-11-04,29.94,76.08,1,3.80
2023-11-04,30.00,74.52,1,3.82
2023-11-04,30.00,74.58,2,14.14
2023-11-04,30.00,74.88,1,3.25
2023-11-04,30.00,74.94,1,7.22
2023-11-04,30.00,75.00,4,21.21
2023-11-04,30.00,75.12,1,4.12
2023-11-04,30.00,75.18,2,7.73
2023-11-04,30.00,75.24,1,3.57
2023-11-04,30.00,75.30,5,39.27
2023-11-04,30.00,75.36,4,18.66
2023-11-04,30.00,75.42,5,27.09
2023-11-04,30.00,75.48,6,26.49
2023-11-04,30.00,75.60,9,64.87
2023-11-04,30.00,75.66,5,34.93
2023-11-04,30.00,75.72,1,3.29
2023-11-04,30.00,75.78,6,49.47
2023-11-04,30.00,75.84,8,110.21
2023-11-04,30.00,75.90,2,10.19
2023-11-04,30.00,75.96,5,43.46
2023-11-04,30.00,76.02,2,12.10
2023-11-04,30.00,76.08,1,3.44
2023-11-04,30.00,76.14,1,8.06
2023-11-04,30.06,74.10,1,2.98
2023-11-04,30.06,74.16,2,15.30
2023-11-04,30.06,74.46,2,28.29
2023-11-04,30.06,74.76,1,3.72
2023-11-04,30.06,75.12,3,47.06
2023-11-04,30.06,75.18,3,15.32
2023-11-04,30.06,75.24,4,20.64
2023-11-04,30.06,75.30,1,7.47
2023-11-04,30.06,75.36,1,4.18
2023-11-04,30.06,75.42,3,8.04
2023-11-04,30.06,75.48,1,3.88
2023-11-04,30.06,75.60,2,17.42
2023-11-04,30.06,75.66,5,53.48
2023-11-04,30.06,75.72,4,36.18
2023-11-04,30.06,75.78,5,42.91
2023-11-04,30.06,75.84,5,45.48
2023-11-04,30.06,75.90,8,56.82
2023-11-04,30.06,75.96,1,6.90
2023-11-04,30.06,76.08,3,25.46
2023-11-04,30.06,77.16,1,1.82
2023-11-04,30.12,74.10,1,0.66
2023-11-04,30.12,74.16,1,10.37
2023-11-04,30.12,74.28,2,25.30
2023-11-04,30.12,74.40,1,15.07
2023-11-04,30.12,74.58,2,36.51
2023-11-04,30.12,75.00,1,3.68
2023-11-04,30.12,75.18,4,57.17
2023-11-04,30.12,75.24,2,22.18
2023-11-04,30.12,75.30,3,21.85
2023-11-04,30.12,75.42,2,14.22
2023-11-04,30.12,75.54,1,3.12
2023-11-04,30.12,75.60,3,11.87
2023-11-04,30.12,75.66,3,20.99
2023-11-04,30.12,75.72,5,29.22
2023-11-04,30.12,75.78,6,50.63
2023-11-04,30.12,75.84,2,22.78
2023-11-04,30.12,75.90,5,27.81
2023-11-04,30.12,75.96,5,24.88
2023-11-04,30.12,76.02,8,69.23
2023-11-04,30.18,74.40,2,19.32
2023-11-04,30.18,74.52,1,2.54
2023-11-04,30.18,74.64,1,6.61
2023-11-04,30.18,74.70,1,6.42
2023-11-04,30.18,74.76,1,5.71
2023-11-04,30.18,74.82,1,22.95
2023-11-04,30.18,74.88,1,9.11
2023-11-04,30.18,75.00,1,3.71
2023-11-04,30.18,75.06,3,19.91
2023-11-04,30.18,75.12,1,3.00
2023-11-04,30.18,75.18,2,14.73
2023-11-04,30.18,75.24,2,19.16
2023-11-04,30.18,75.30,7,44.88
2023-11-04,30.18,75.36,3,44.01
2023-11-04,30.18,75.42,5,19.89
2023-11-04,30.18,75.48,2,8.78
2023-11-04,30.18,75.54,1,4.45
2023-11-04,30.18,75.60,1,3.46
2023-11-04,30.18,75.66,2,15.16
2023-11-04,30.18,75.72,3,15.02
2023-11-04,30.18,75.78,3,33.36
2023-11-04,30.18,75.90,2,10.11
2023-11-04,30.18,75.96,8,86.37
2023-11-04,30.18,76.02,4,18.89
2023-11-04,30.18,76.08,2,10.28
2023-11-04,30.18,76.14,1,7.55
2023-11-04,30.18,76.32,3,11.65
2023-11-04,30.18,76.38,2,7.99
2023-11-04,30.18,76.44,1,16.81
2023-11-04,30.18,76.50,1,3.20
2023-11-04,30.18,76.62,1,3.65
2023-11-04,30.24,74.40,1,5.26
2023-11-04,30.24,74.46,1,6.36
2023-11-04,30.24,74.52,1,4.40
2023-11-04,30.24,74.64,1,19.89
2023-11-04,30.24,74.70,2,6.33
2023-11-04,30.24,74.76,3,9.50
2023-11-04,30.24,74.88,2,13.68
2023-11-04,30.24,75.06,4,31.14
2023-11-04,30.24,75.12,2,32.74
2023-11-04,30.24,75.18,1,11.39
2023-11-04,30.24,75.24,1,7.54
2023-11-04,30.24,75.30,3,13.76
2023-11-04,30.24,75.36,2,16.63
2023-11-04,30.24,75.42,5,34.65
2023-11-04,30.24,75.48,2,11.35
2023-11-04,30.24,75.54,5,45.53
2023-11-04,30.24,75.60,1,2.92
2023-11-04,30.24,75.72,1,10.70
2023-11-04,30.24,75.78,3,24.69
2023-11-04,30.24,75.90,6,88.18
2023-11-04,30.24,75.96,3,17.71
2023-11-04,30.24,76.02,4,43.29
2023-11-04,30.24,76.08,3,15.62
2023-11-04,30.24,76.14,4,31.53
2023-11-04,30.24,76.20,2,7.30
2023-11-04,30.24,76.32,2,18.73
2023-11-04,30.24,76.38,1,5.84
2023-11-04,30.24,76.50,2,31.22
2023-11-04,30.24,76.56,1,4.53
2023-11-04,30.24,77.22,1,2.09
2023-11-04,30.30,73.98,1,3.07
2023-11-04,30.30,74.16,1,6.49
2023-11-04,30.30,74.34,1,2.56
2023-11-04,30.30,74.46,1,6.30
2023-11-04,30.30,74.52,1,9.03
2023-11-04,30.30,74.64,1,4.41
2023-11-04,30.30,74.82,3,13.93
2023-11-04,30.30,74.88,3,62.00
2023-11-04,30.30,75.06,1,7.65
2023-11-04,30.30,75.12,6,55.52
2023-11-04,30.30,75.24,4,30.32
2023-11-04,30.30,75.30,1,4.03
2023-11-04,30.30,75.36,2,10.94
2023-11-04,30.30,75.42,6,58.73
2023-11-04,30.30,75.48,1,7.32
2023-11-04,30.30,75.60,4,40.00
2023-11-04,30.30,75.66,5,36.55
2023-11-04,30.30,75.72,3,20.12
2023-11-04,30.30,75.78,3,19.26
2023-11-04,30.30,75.90,1,7.59
2023-11-04,30.30,75.96,3,20.53
2023-11-04,30.30,76.02,3,16.84
2023-11-04,30.30,76.08,1,11.01
2023-11-04,30.30,76.14,2,10.82
2023-11-04,30.30,76.20,2,16.28
2023-11-04,30.30,76.26,3,27.57
2023-11-04,30.30,76.32,1,4.94
2023-11-04,30.30,76.56,3,25.29
2023-11-04,30.30,76.62,1,4.48
2023-11-04,30.30,76.74,2,9.21
2023-11-04,30.30,77.04,1,1.38
2023-11-04,30.30,77.10,1,1.69
2023-11-04,30.36,74.46,5,47.89
2023-11-04,30.36,74.58,1,5.30
2023-11-04,30.36,74.82,1,8.22
2023-11-04,30.36,74.88,4,31.20
2023-11-04,30.36,74.94,2,17.93
2023-11-04,30.36,75.00,2,23.81
2023-11-04,30.36,75.06,1,4.67
2023-11-04,30.36,75.18,3,17.13
2023-11-04,30.36,75.36,2,8.55
2023-11-04,30.36,75.42,2,14.50
2023-11-04,30.36,75.48,3,34.00
2023-11-04,30.36,75.60,4,41.45
2023-11-04,30.36,75.66,6,75.91
2023-11-04,30.36,75.72,3,15.20
2023-11-04,30.36,75.78,9,102.09
2023-11-04,30.36,75.84,2,10.34
2023-11-04,30.36,75.90,2,11.14
2023-11-04,30.36,75.96,1,4.58
2023-11-04,30.36,76.08,1,4.13
2023-11-04,30.36,76.26,2,15.31
2023-11-04,30.36,76.32,1,26.48
2023-11-04,30.36,76.56,1,7.25
2023-11-04,30.36,76.68,1,14.35
2023-11-04,30.36,77.04,2,8.19
2023-11-04,30.42,73.98,1,5.83
2023-11-04,30.42,74.16,1,5.26
2023-11-04,30.42,74.40,1,4.55
2023-11-04,30.42,74.46,3,22.86
2023-11-04,30.42,74.76,1,3.71
2023-11-04,30.42,74.88,3,15.66
2023-11-04,30.42,74.94,3,25.01
2023-11-04,30.42,75.00,1,4.77
2023-11-04,30.42,75.12,1,8.50
2023-11-04,30.42,75.18,1,7.83
2023-11-04,30.42,75.30,3,34.71
2023-11-04,30.42,75.36,2,10.81
2023-11-04,30.42,75.42,6,69.08
2023-11-04,30.42,75.48,3,18.65
2023-11-04,30.42,75.60,3,46.54
2023-11-04,30.42,75.72,4,17.49
2023-11-04,30.42,75.84,2,12.07
2023-11-04,30.42,75.90,1,8.67
2023-11-04,30.42,75.96,3,30.10
2023-11-04,30.42,76.44,1,4.78
2023-11-04,30.42,76.50,5,25.89
2023-11-04,30.42,76.62,1,2.44
2023-11-04,30.48,74.04,2,19.82
2023-11-04,30.48,74.16,2,10.18
2023-11-04,30.48,74.40,1,6.19
2023-11-04,30.48,74.70,1,4.09
2023-11-04,30.48,74.76,1,6.63
2023-11-04,30.48,74.88,6,59.67
2023-11-04,30.48,74.94,4,26.84
2023-11-04,30.48,75.00,1,19.24
2023-11-04,30.48,75.24,4,42.02
2023-11-04,30.48,75.30,1,10.59
2023-11-04,30.48,75.36,4,26.89
2023-11-04,30.48,75.42,1,10.87
2023-11-04,30.48,75.48,5,25.06
2023-11-04,30.48,75.54,1,8.81
2023-11-04,30.48,75.60,2,9.85
2023-11-04,30.48,75.66,5,57.50
2023-11-04,30.48,75.78,4,51.37
2023-11-04,30.48,75.84,1,4.67
2023-11-04,30.48,75.90,1,7.75
2023-11-04,30.48,76.44,1,3.52
2023-11-04,30.48,76.62,1,4.96
2023-11-04,30.54,74.10,1,6.20
2023-11-04,30.54,74.16,2,48.63
2023-11-04,30.54,74.22,1,5.07
2023-11-04,30.54,74.64,1,7.00
2023-11-04,30.54,74.70,1,3.26
2023-11-04,30.54,74.76,1,4.45
2023-11-04,30.54,74.82,1,28.55
2023-11-04,30.54,74.88,2,15.23
2023-11-04,30.54,74.94,2,11.20
2023-11-04,30.54,75.00,11,85.66
2023-11-04,30.54,75.06,2,13.34
2023-11-04,30.54,75.12,2,13.78
2023-11-04,30.54,75.18,1,4.69
2023-11-04,30.54,75.24,1,7.12
2023-11-04,30.54,75.30,2,24.58
2023-11-04,30.54,75.36,1,7.96
2023-11-04,30.54,75.42,2,18.13
2023-11-04,30.54,75.48,4,22.17
2023-11-04,30.54,75.54,1,3.07
2023-11-04,30.54,75.60,3,17.47
2023-11-04,30.54,75.66,1,3.13
2023-11-04,30.54,75.78,2,11.55
2023-11-04,30.54,75.84,2,10.90
2023-11-04,30.54,75.96,1,2.31
2023-11-04,30.54,76.14,1,12.19
2023-11-04,30.54,76.32,1,8.98
2023-11-04,30.54,78.48,4,28.71
2023-11-04,30.60,74.10,1,11.42
2023-11-04,30.60,74.16,1,12.03
2023-11-04,30.60,74.46,1,3.35
2023-11-04,30.60,74.70,5,32.77
2023-11-04,30.60,75.06,2,22.38
2023-11-04,30.60,75.30,1,4.70
2023-11-04,30.60,75.42,2,6.89
2023-11-04,30.60,75.48,4,20.29
2023-11-04,30.60,75.54,4,25.34
2023-11-04,30.60,75.60,1,2.69
2023-11-04,30.60,75.66,1,4.41
2023-11-04,30.60,75.72,3,28.33
2023-11-04,30.60,75.78,1,10.37
2023-11-04,30.60,75.90,1,3.22
2023-11-04,30.60,75.96,1,3.74
2023-11-04,30.60,76.02,2,7.98
2023-11-04,30.60,76.38,3,21.65
2023-11-04,30.60,76.44,7,45.75
2023-11-04,30.66,74.46,1,5.33
2023-11-04,30.66,74.52,5,67.84
2023-11-04,30.66,74.64,4,47.33
2023-11-04,30.66,74.70,1,10.53
2023-11-04,30.66,74.82,4,26.84
2023-11-04,30.66,74.88,1,4.14
2023-11-04,30.66,74.94,2,9.98
2023-11-04,30.66,75.18,1,4.24
2023-11-04,30.66,75.30,1,3.82
2023-11-04,30.66,75.36,1,2.55
2023-11-04,30.66,75.42,2,10.34
2023-11-04,30.66,75.54,2,8.87
2023-11-04,30.66,75.66,3,27.25
2023-11-04,30.66,75.72,3,29.92
2023-11-04,30.66,75.90,2,5.54
2023-11-04,30.66,75.96,1,6.33
2023-11-04,30.66,76.38,1,3.28
2023-11-04,30.66,76.44,1,19.10
2023-11-04,30.66,76.50,1,5.14
2023-11-04,30.66,76.56,1,5.12
2023-11-04,30.72,74.22,1,1.84
2023-11-04,30.72,74.34,1,2.75
2023-11-04,30.72,74.58,1,4.42
2023-11-04,30.72,74.64,1,11.02
2023-11-04,30.72,74.70,3,14.77
2023-11-04,30.72,74.76,2,6.65
2023-11-04,30.72,74.82,1,8.83
2023-11-04,30.72,75.36,2,16.07
2023-11-04,30.72,75.42,6,69.68
2023-11-04,30.72,75.54,5,30.92
2023-11-04,30.72,75.60,1,2.36
2023-11-04,30.72,75.66,1,8.94
2023-11-04,30.72,75.78,1,7.15
2023-11-04,30.72,76.14,1,16.63
2023-11-04,30.72,76.20,1,4.61
2023-11-04,30.72,76.32,1,19.19
2023-11-04,30.72,76.44,1,3.41
2023-11-04,30.72,76.50,2,8.78
2023-11-04,30.78,74.58,1,9.59
2023-11-04,30.78,74.76,2,20.12
2023-11-04,30.78,74.82,3,22.16
2023-11-04,30.78,74.88,3,12.58
2023-11-04,30.78,74.94,2,7.90
2023-11-04,30.78,75.06,1,4.06
2023-11-04,30.78,75.12,1,6.16
2023-11-04,30.78,75.18,1,7.70
2023-11-04,30.78,75.24,2,5.31
2023-11-04,30.78,75.30,1,4.64
2023-11-04,30.78,75.36,2,9.62
2023-11-04,30.78,75.48,4,33.13
2023-11-04,30.78,75.54,2,7.21
2023-11-04,30.78,75.66,1,13.87
2023-11-04,30.78,75.84,1,5.31
2023-11-04,30.78,75.96,2,11.19
2023-11-04,30.78,76.38,4,23.52
2023-11-04,30.78,76.44,2,10.18
2023-11-04,30.84,74.40,7,95.10
2023-11-04,30.84,74.46,1,1.80
2023-11-04,30.84,74.52,5,32.31
2023-11-04,30.84,74.58,8,97.78
2023-11-04,30.84,74.64,3,15.86
2023-11-04,30.84,74.70,3,11.05
2023-11-04,30.84,74.76,1,6.63
2023-11-04,30.84,74.82,2,11.00
2023-11-04,30.84,74.88,6,92.32
2023-11-04,30.84,74.94,2,8.24
2023-11-04,30.84,75.00,2,14.01
2023-11-04,30.84,75.06,1,4.38
2023-11-04,30.84,75.24,1,3.74
2023-11-04,30.84,75.30,3,27.13
2023-11-04,30.84,75.36,2,16.63
2023-11-04,30.84,75.66,1,2.08
2023-11-04,30.84,75.90,1,6.02
2023-11-04,30.84,75.96,1,5.21
2023-11-04,30.84,76.26,2,11.00
2023-11-04,30.84,76.32,1,27.19
2023-11-04,30.84,76.68,1,0.40
2023-11-04,30.90,74.40,1,14.48
2023-11-04,30.90,74.46,5,43.12
2023-11-04,30.90,74.52,7,94.27
2023-11-04,30.90,74.58,2,22.12
2023-11-04,30.90,74.70,4,28.57
2023-11-04,30.90,74.76,2,8.44
2023-11-04,30.90,74.82,3,20.90
2023-11-04,30.90,74.88,2,12.51
2023-11-04,30.90,74.94,5,27.59
2023-11-04,30.90,75.00,3,12.06
2023-11-04,30.90,75.06,3,13.61
2023-11-04,30.90,75.18,2,6.30
2023-11-04,30.90,75.30,1,2.73
2023-11-04,30.90,75.36,5,25.08
2023-11-04,30.90,75.42,1,3.66
2023-11-04,30.90,75.54,1,8.41
2023-11-04,30.90,76.38,1,9.65
2023-11-04,30.96,74.46,2,9.30
2023-11-04,30.96,74.52,2,9.96
2023-11-04,30.96,74.58,2,13.92
2023-11-04,30.96,74.70,1,18.30
2023-11-04,30.96,74.76,8,68.93
2023-11-04,30.96,74.82,3,14.75
2023-11-04,30.96,74.88,3,36.51
2023-11-04,30.96,75.00,5,44.04
2023-11-04,30.96,75.30,1,3.99
2023-11-04,30.96,75.42,1,18.55
2023-11-04,30.96,75.60,2,13.58
2023-11-04,30.96,75.90,8,173.79
2023-11-04,30.96,75.96,1,7.70
2023-11-04,30.96,76.08,2,54.27
2023-11-04,30.96,76.14,1,6.92
2023-11-04,30.96,76.26,1,4.95
2023-11-04,30.96,77.70,1,2.82
2023-11-04,31.02,74.64,1,6.47
2023-11-04,31.02,74.70,7,75.91
2023-11-04,31.02,74.82,2,9.71
2023-11-04,31.02,74.88,4,17.48
2023-11-04,31.02,74.94,4,42.05
2023-11-04,31.02,75.06,5,30.47
2023-11-04,31.02,75.12,2,9.64
2023-11-04,31.02,75.24,4,15.47
2023-11-04,31.02,75.30,4,42.93
2023-11-04,31.02,75.36,1,4.12
2023-11-04,31.02,75.42,5,40.19
2023-11-04,31.02,75.48,1,4.08
2023-11-04,31.02,75.54,1,3.76
2023-11-04,31.02,75.60,5,23.10
2023-11-04,31.02,75.66,2,8.66
2023-11-04,31.02,75.72,2,19.17
2023-11-04,31.02,75.78,1,7.08
2023-11-04,31.02,75.90,1,4.95
2023-11-04,31.02,76.02,1,2.54
